InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SalesAmount,InvoiceMonth,IsReturn
569234,21137,BLACK RECORD COVER FRAME,6,2011-10-02 15:33:00,3.75,17841.0,United Kingdom,22.5,2011-10,False
542221,48173C,DOORMAT BLACK FLOCK,3,2011-01-26 12:40:00,7.95,14978.0,United Kingdom,23.85,2011-01,False
551436,22843,BISCUIT TIN VINTAGE GREEN,1,2011-04-28 15:13:00,6.75,16904.0,United Kingdom,6.75,2011-04,False
560433,90129A,PINK GLASS TASSLE BAG CHARM,1,2011-07-18 15:49:00,1.63,,United Kingdom,1.63,2011-07,False
545078,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-02-28 10:15:00,16.63,,United Kingdom,16.63,2011-02,False
549958,22522,CHILDS GARDEN FORK BLUE,4,2011-04-13 13:47:00,0.85,17589.0,United Kingdom,3.4,2011-04,False
566164,22383,LUNCH BAG SUKI DESIGN,22,2011-09-09 11:56:00,4.96,,United Kingdom,109.12,2011-09,False
549238,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-04-07 11:30:00,2.55,14667.0,United Kingdom,15.299999999999999,2011-04,False
541132,21035,SET/2 RED RETROSPOT TEA TOWELS,2,2011-01-14 10:17:00,5.79,,United Kingdom,11.58,2011-01,False
565919,22961,JAM MAKING SET PRINTED,1,2011-09-07 16:48:00,3.29,,United Kingdom,3.29,2011-09,False
570690,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,2011-10-11 16:37:00,2.92,,United Kingdom,2.92,2011-10,False
548563,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-04-01 10:21:00,3.75,18118.0,United Kingdom,3.75,2011-04,False
548321,48184,DOORMAT ENGLISH ROSE,1,2011-03-30 12:55:00,7.95,,United Kingdom,7.95,2011-03,False
547396,22326,ROUND SNACK BOXES SET OF4 WOODLAND,3,2011-03-22 16:54:00,6.63,,United Kingdom,19.89,2011-03,False
544323,79144B,PAINTED LIGHTBULB STAR+ MOON,1,2011-02-17 15:51:00,0.83,,United Kingdom,0.83,2011-02,False
573695,23556,LANDMARK FRAME COVENT GARDEN,2,2011-10-31 17:13:00,12.5,15023.0,United Kingdom,25.0,2011-10,False
545215,21326,AGED GLASS SILVER T-LIGHT HOLDER,1,2011-02-28 16:47:00,1.63,,United Kingdom,1.63,2011-02,False
544089,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-02-15 17:51:00,3.95,,United Kingdom,7.9,2011-02,False
553050,22501,PICNIC BASKET WICKER LARGE,2,2011-05-13 10:09:00,9.95,15498.0,United Kingdom,19.9,2011-05,False
581451,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-12-08 17:57:00,8.25,17144.0,United Kingdom,16.5,2011-12,False
581134,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-07 13:12:00,0.95,16368.0,United Kingdom,0.95,2011-12,False
541604,22113,GREY HEART HOT WATER BOTTLE,1,2011-01-19 17:23:00,3.75,14572.0,United Kingdom,3.75,2011-01,False
566561,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-09-13 12:13:00,3.75,18145.0,United Kingdom,15.0,2011-09,False
540176,21955,DOORMAT UNION JACK GUNS AND ROSES,10,2011-01-05 12:40:00,6.75,17511.0,United Kingdom,67.5,2011-01,False
546782,48111,DOORMAT 3 SMILEY CATS,2,2011-03-17 09:13:00,7.95,15291.0,United Kingdom,15.9,2011-03,False
548984,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-04-05 12:37:00,0.55,14546.0,United Kingdom,1.6500000000000001,2011-04,False
578278,22992,REVOLVER WOODEN RULER,5,2011-11-23 13:51:00,1.95,12748.0,United Kingdom,9.75,2011-11,False
536674,21161,KEEP OUT BOYS DOOR HANGER,2,2010-12-02 12:16:00,1.45,15923.0,United Kingdom,2.9,2010-12,False
576837,23300,GARDENERS KNEELING PAD CUP OF TEA,4,2011-11-16 15:16:00,3.29,,United Kingdom,13.16,2011-11,False
540968,22271,FELTCRAFT DOLL ROSIE,4,2011-01-12 13:40:00,2.95,17338.0,United Kingdom,11.8,2011-01,False
574076,23245,SET OF 3 REGENCY CAKE TINS,3,2011-11-02 15:38:00,10.79,,United Kingdom,32.37,2011-11,False
537233,22584,PACK OF 6 PANNETONE GIFT BOXES,24,2010-12-06 09:37:00,2.55,17428.0,United Kingdom,61.199999999999996,2010-12,False
C539191,21822,GLITTER CHRISTMAS TREE WITH BELLS,-2,2010-12-16 11:59:00,1.95,17062.0,United Kingdom,-3.9,2010-12,True
550320,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-04-17 12:37:00,9.95,12748.0,United Kingdom,9.95,2011-04,False
569004,23509,MINI PLAYING CARDS FUN FAIR,6,2011-09-29 18:18:00,0.42,14409.0,United Kingdom,2.52,2011-09,False
564974,22563,HAPPY STENCIL CRAFT,1,2011-08-31 15:32:00,2.46,,United Kingdom,2.46,2011-08,False
562804,22961,JAM MAKING SET PRINTED,12,2011-08-09 14:48:00,1.45,13355.0,United Kingdom,17.4,2011-08,False
566291,22191,IVORY DINER WALL CLOCK,1,2011-09-11 15:31:00,8.5,12965.0,United Kingdom,8.5,2011-09,False
577796,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-11-21 16:53:00,4.95,15105.0,United Kingdom,19.8,2011-11,False
545221,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-01 08:35:00,1.25,14740.0,United Kingdom,15.0,2011-03,False
576840,22263,FELT EGG COSY LADYBIRD,1,2011-11-16 15:23:00,1.63,,United Kingdom,1.63,2011-11,False
542431,22457,NATURAL SLATE HEART CHALKBOARD,6,2011-01-28 10:28:00,2.95,12853.0,United Kingdom,17.700000000000003,2011-01,False
574312,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-11-03 17:39:00,2.08,17221.0,United Kingdom,4.16,2011-11,False
549126,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-04-06 14:23:00,0.42,16031.0,United Kingdom,10.5,2011-04,False
575875,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-11-11 13:06:00,29.13,,United Kingdom,29.13,2011-11,False
568325,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2011-09-26 13:57:00,0.65,14667.0,United Kingdom,15.600000000000001,2011-09,False
552277,21327,SKULLS WRITING SET,1,2011-05-08 12:34:00,1.65,13642.0,United Kingdom,1.65,2011-05,False
561521,84944,SET OF 6 KASHMIR FOLKART BAUBLES,13,2011-07-27 17:06:00,1.65,17870.0,United Kingdom,21.45,2011-07,False
538191,22075,6 RIBBONS ELEGANT CHRISTMAS,96,2010-12-10 10:49:00,1.45,15061.0,United Kingdom,139.2,2010-12,False
564838,20727,LUNCH BAG  BLACK SKULL.,3,2011-08-30 12:43:00,4.13,,United Kingdom,12.39,2011-08,False
573580,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-10-31 14:21:00,2.08,,United Kingdom,2.08,2011-10,False
578344,22979,PANTRY WASHING UP BRUSH,2,2011-11-24 09:21:00,3.29,,United Kingdom,6.58,2011-11,False
539988,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,4,2010-12-23 16:06:00,1.65,18116.0,United Kingdom,6.6,2010-12,False
571372,47310M,SMALL POP BOX FUNKY MONKEY,2,2011-10-17 11:55:00,1.25,17201.0,United Kingdom,2.5,2011-10,False
567804,23312,VINTAGE CHRISTMAS GIFT SACK,2,2011-09-22 12:13:00,4.15,17920.0,United Kingdom,8.3,2011-09,False
562104,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2011-08-02 14:31:00,2.08,,United Kingdom,33.28,2011-08,False
548166,21169,YOU'RE CONFUSING ME METAL SIGN,1,2011-03-29 13:45:00,4.13,,United Kingdom,4.13,2011-03,False
555525,23202,JUMBO BAG VINTAGE LEAF,20,2011-06-05 11:40:00,2.08,14709.0,United Kingdom,41.6,2011-06,False
570514,23204,CHARLOTTE BAG APPLES DESIGN,12,2011-10-11 10:36:00,0.85,13089.0,United Kingdom,10.2,2011-10,False
560580,22845,VINTAGE CREAM CAT FOOD CONTAINER,42,2011-07-19 15:23:00,5.55,14088.0,United Kingdom,233.1,2011-07,False
540350,82581,TOILET METAL SIGN,1,2011-01-06 14:14:00,0.55,18283.0,United Kingdom,0.55,2011-01,False
573585,21429,RED GINGHAM ROSE JEWELLERY BOX,6,2011-10-31 14:41:00,4.13,,United Kingdom,24.78,2011-10,False
547658,21166,COOK WITH WINE METAL SIGN,2,2011-03-24 13:04:00,2.08,13736.0,United Kingdom,4.16,2011-03,False
542112,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-01-25 13:55:00,2.95,13168.0,United Kingdom,17.700000000000003,2011-01,False
562715,22067,CHOC TRUFFLE GOLD TRINKET POT,1,2011-08-08 15:34:00,3.29,,United Kingdom,3.29,2011-08,False
575176,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-11-08 18:29:00,2.46,,United Kingdom,4.92,2011-11,False
570488,22766,PHOTO FRAME CORNICE,1,2011-10-10 17:12:00,5.79,14096.0,United Kingdom,5.79,2011-10,False
536523,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 12:50:00,1.45,12868.0,United Kingdom,17.4,2010-12,False
536381,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2010-12-01 09:41:00,1.65,15311.0,United Kingdom,3.3,2010-12,False
543013,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-02-02 13:35:00,2.46,,United Kingdom,4.92,2011-02,False
573280,23486,ANTIQUE HEART SHELF UNIT,1,2011-10-28 13:42:00,16.65,14221.0,United Kingdom,16.65,2011-10,False
581196,23504,PLAYING CARDS JUBILEE UNION JACK,12,2011-12-07 17:25:00,1.25,12935.0,United Kingdom,15.0,2011-12,False
567482,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-09-20 13:42:00,1.65,16464.0,United Kingdom,1.65,2011-09,False
542344,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-01-27 11:30:00,2.46,,United Kingdom,4.92,2011-01,False
579512,21935,SUKI  SHOULDER BAG,15,2011-11-29 16:47:00,1.63,,United Kingdom,24.45,2011-11,False
546622,85205B,PINK FELT EASTER RABBIT GARLAND,8,2011-03-15 11:30:00,2.55,17954.0,United Kingdom,20.4,2011-03,False
578109,22321,BIRD DECORATION RED RETROSPOT,12,2011-11-23 09:22:00,0.85,14020.0,United Kingdom,10.2,2011-11,False
C557946,22467,GUMBALL COAT RACK,-4,2011-06-23 16:13:00,2.55,17340.0,United Kingdom,-10.2,2011-06,True
575583,22545,MINI JIGSAW BUNNIES,1,2011-11-10 11:55:00,0.42,14456.0,United Kingdom,0.42,2011-11,False
546784,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-17 09:49:00,0.55,18189.0,United Kingdom,13.200000000000001,2011-03,False
580677,23322,LARGE WHITE HEART OF WICKER,3,2011-12-05 14:40:00,2.95,16200.0,United Kingdom,8.850000000000001,2011-12,False
581516,21705,BAG 500g SWIRLY MARBLES,24,2011-12-09 11:26:00,0.39,14422.0,United Kingdom,9.36,2011-12,False
565617,21931,JUMBO STORAGE BAG SUKI,3,2011-09-05 15:30:00,4.13,,United Kingdom,12.39,2011-09,False
564371,22768,FAMILY PHOTO FRAME CORNICE,2,2011-08-25 09:53:00,9.95,17705.0,United Kingdom,19.9,2011-08,False
554349,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-24 08:49:00,0.55,14191.0,United Kingdom,13.200000000000001,2011-05,False
559542,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2011-07-10 13:32:00,1.25,17126.0,United Kingdom,2.5,2011-07,False
540551,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,2011-01-10 09:43:00,1.66,,United Kingdom,3.32,2011-01,False
563906,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-08-21 11:50:00,4.15,14246.0,United Kingdom,24.900000000000002,2011-08,False
543530,22722,SET OF 6 SPICE TINS PANTRY DESIGN,5,2011-02-09 12:46:00,8.29,,United Kingdom,41.449999999999996,2011-02,False
576876,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-16 16:42:00,1.45,16804.0,United Kingdom,17.4,2011-11,False
541969,20803,SMALL PINK GLASS SUNDAE DISH,1,2011-01-24 13:46:00,3.29,,United Kingdom,3.29,2011-01,False
538367,20831,GOLD PHOTO FRAME,6,2010-12-12 10:48:00,2.1,14800.0,United Kingdom,12.600000000000001,2010-12,False
558774,85132C,CHARLIE AND LOLA FIGURES TINS,5,2011-07-04 10:17:00,5.79,,United Kingdom,28.95,2011-07,False
536754,22383,LUNCH BAG SUKI  DESIGN,5,2010-12-02 14:09:00,1.65,14449.0,United Kingdom,8.25,2010-12,False
542536,21621,VINTAGE UNION JACK BUNTING,3,2011-01-28 13:37:00,12.46,,United Kingdom,37.38,2011-01,False
580101,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-12-01 15:12:00,3.75,15144.0,United Kingdom,15.0,2011-12,False
545658,22259,FELT FARM ANIMAL HEN,2,2011-03-04 14:13:00,1.25,14670.0,United Kingdom,2.5,2011-03,False
565286,21035,SET/2 RED RETROSPOT TEA TOWELS,2,2011-09-02 11:39:00,6.25,,United Kingdom,12.5,2011-09,False
573287,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-28 14:42:00,1.69,14194.0,United Kingdom,13.52,2011-10,False
568567,22608,PENS ASSORTED FUNKY JEWELED,4,2011-09-27 18:41:00,0.42,,United Kingdom,1.68,2011-09,False
559338,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2011-07-07 16:30:00,0.83,,United Kingdom,1.66,2011-07,False
540646,20654,FIRST CLASS LUGGAGE TAG,1,2011-01-10 14:32:00,0.85,,United Kingdom,0.85,2011-01,False
563714,21394,RED POLKADOT BEAKER,48,2011-08-18 15:51:00,0.39,14565.0,United Kingdom,18.72,2011-08,False
556746,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2011-06-14 12:08:00,1.65,17644.0,United Kingdom,1.65,2011-06,False
577768,85053,FRENCH ENAMEL CANDLEHOLDER,2,2011-11-21 15:18:00,4.13,,United Kingdom,8.26,2011-11,False
574544,21484,CHICK GREY HOT WATER BOTTLE,6,2011-11-04 14:49:00,4.25,17084.0,United Kingdom,25.5,2011-11,False
564840,90114,SUMMER DAISIES BAG CHARM,1,2011-08-30 12:49:00,2.46,,United Kingdom,2.46,2011-08,False
576395,21463,MIRRORED DISCO BALL,6,2011-11-15 10:38:00,5.95,16168.0,United Kingdom,35.7,2011-11,False
565795,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-09-07 09:57:00,1.25,17481.0,United Kingdom,20.0,2011-09,False
556091,21876,POTTERING MUG,1,2011-06-08 15:25:00,3.29,,United Kingdom,3.29,2011-06,False
557468,21169,YOU'RE CONFUSING ME METAL SIGN,2,2011-06-20 13:14:00,1.69,16713.0,United Kingdom,3.38,2011-06,False
573888,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,2011-11-01 13:43:00,0.39,17696.0,United Kingdom,9.36,2011-11,False
543354,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-02-07 13:50:00,0.85,13458.0,United Kingdom,10.2,2011-02,False
573269,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-28 13:00:00,2.08,16764.0,United Kingdom,2.08,2011-10,False
545714,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-03-07 10:12:00,8.29,,United Kingdom,8.29,2011-03,False
545464,21880,RED RETROSPOT TAPE,2,2011-03-03 09:10:00,0.42,,United Kingdom,0.84,2011-03,False
570455,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-10-10 15:27:00,4.95,14529.0,United Kingdom,4.95,2011-10,False
566275,22075,6 RIBBONS ELEGANT CHRISTMAS,1,2011-09-11 13:58:00,1.65,16549.0,United Kingdom,1.65,2011-09,False
542112,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,2011-01-25 13:55:00,4.25,13168.0,United Kingdom,8.5,2011-01,False
573373,21479,WHITE SKULL HOT WATER BOTTLE,1,2011-10-30 13:37:00,4.25,14684.0,United Kingdom,4.25,2011-10,False
557636,22308,TEA COSY BLUE STRIPE,1,2011-06-21 15:41:00,2.55,17841.0,United Kingdom,2.55,2011-06,False
541421,21220,SET/4 BADGES DOGS,3,2011-01-17 17:44:00,0.83,,United Kingdom,2.4899999999999998,2011-01,False
546689,48184,DOORMAT ENGLISH ROSE,10,2011-03-16 10:24:00,6.75,16985.0,United Kingdom,67.5,2011-03,False
543033,21137,BLACK RECORD COVER FRAME,2,2011-02-02 15:48:00,3.75,17841.0,United Kingdom,7.5,2011-02,False
541695,22973,CHILDREN'S CIRCUS PARADE MUG,2,2011-01-20 18:01:00,3.29,,United Kingdom,6.58,2011-01,False
544459,22842,BISCUIT TIN VINTAGE RED,4,2011-02-20 13:52:00,6.75,17838.0,United Kingdom,27.0,2011-02,False
563940,23209,LUNCH BAG VINTAGE DOILY,10,2011-08-22 09:30:00,1.65,17416.0,United Kingdom,16.5,2011-08,False
571257,23534,WALL ART STOP FOR TEA,1,2011-10-14 17:17:00,12.46,,United Kingdom,12.46,2011-10,False
552820,22520,CHILDS GARDEN TROWEL BLUE,12,2011-05-11 12:53:00,0.85,16644.0,United Kingdom,10.2,2011-05,False
571205,23118,PARISIENNE JEWELLERY DRAWER,2,2011-10-14 12:41:00,7.5,15620.0,United Kingdom,15.0,2011-10,False
548697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-04-03 10:49:00,2.55,15482.0,United Kingdom,163.2,2011-04,False
578998,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-27 16:05:00,0.55,15436.0,United Kingdom,0.55,2011-11,False
540255,21028,NINJA RABBIT BLACK,1,2011-01-05 16:50:00,0.85,,United Kingdom,0.85,2011-01,False
565788,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-09-07 08:18:00,3.25,13210.0,United Kingdom,19.5,2011-09,False
549903,22286,DECORATION WOBBLY RABBIT METAL,12,2011-04-12 16:19:00,1.65,17576.0,United Kingdom,19.799999999999997,2011-04,False
565769,22283,6 EGG HOUSE PAINTED WOOD,2,2011-09-06 14:32:00,7.95,16175.0,United Kingdom,15.9,2011-09,False
576599,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,4,2011-11-15 15:06:00,2.55,14544.0,United Kingdom,10.2,2011-11,False
543161,22315,200 RED + WHITE BENDY STRAWS,12,2011-02-03 17:01:00,1.25,14497.0,United Kingdom,15.0,2011-02,False
548514,22088,PAPER BUNTING COLOURED LACE,3,2011-03-31 16:03:00,4.13,,United Kingdom,12.39,2011-03,False
575176,21824,PAINTED METAL STAR WITH HOLLY BELLS,2,2011-11-08 18:29:00,0.83,,United Kingdom,1.66,2011-11,False
537823,21249,WOODLAND  HEIGHT CHART STICKERS,1,2010-12-08 14:25:00,5.91,,United Kingdom,5.91,2010-12,False
569671,20728,LUNCH BAG CARS BLUE,10,2011-10-05 13:54:00,1.65,16020.0,United Kingdom,16.5,2011-10,False
554694,22561,WOODEN SCHOOL COLOURING SET,1,2011-05-25 17:06:00,3.29,,United Kingdom,3.29,2011-05,False
538349,21889,WOODEN BOX OF DOMINOES,3,2010-12-10 14:59:00,2.51,,United Kingdom,7.529999999999999,2010-12,False
556494,23199,JUMBO BAG APPLES,3,2011-06-12 14:57:00,2.08,17802.0,United Kingdom,6.24,2011-06,False
541696,85087,CANDY SPOT CUSHION COVER,1,2011-01-20 18:08:00,3.29,,United Kingdom,3.29,2011-01,False
556932,21422,PORCELAIN ROSE SMALL,1,2011-06-15 15:41:00,1.63,,United Kingdom,1.63,2011-06,False
546062,21470,FLOWER VINE RAFFIA FOOD COVER,7,2011-03-09 10:51:00,3.75,16221.0,United Kingdom,26.25,2011-03,False
545710,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-03-07 09:52:00,1.25,13117.0,United Kingdom,15.0,2011-03,False
538177,22174,PHOTO CUBE,6,2010-12-10 09:51:00,3.36,,United Kingdom,20.16,2010-12,False
575739,22227,HANGING HEART MIRROR DECORATION,1,2011-11-11 09:05:00,1.25,,United Kingdom,1.25,2011-11,False
580911,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-12-06 13:30:00,0.85,14503.0,United Kingdom,10.2,2011-12,False
545303,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-01 12:48:00,5.95,15319.0,United Kingdom,11.9,2011-03,False
571846,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-10-19 12:35:00,2.1,17841.0,United Kingdom,2.1,2011-10,False
573937,22818,CARD CHRISTMAS VILLAGE,12,2011-11-02 10:40:00,0.42,15830.0,United Kingdom,5.04,2011-11,False
549556,84674,FLYING PIG WATERING CAN,1,2011-04-10 12:53:00,2.95,17372.0,United Kingdom,2.95,2011-04,False
552665,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,2011-05-10 15:05:00,2.46,,United Kingdom,2.46,2011-05,False
562955,23084,RABBIT NIGHT LIGHT,7,2011-08-11 10:14:00,4.13,,United Kingdom,28.91,2011-08,False
536865,21803,CHRISTMAS TREE STAR DECORATION,1,2010-12-03 11:28:00,0.85,,United Kingdom,0.85,2010-12,False
576605,23355,HOT WATER BOTTLE KEEP CALM,24,2011-11-15 15:33:00,4.15,14562.0,United Kingdom,99.60000000000001,2011-11,False
556049,47566,PARTY BUNTING,50,2011-06-08 13:00:00,4.15,16013.0,United Kingdom,207.50000000000003,2011-06,False
569016,22610,PENS ASSORTED FUNNY FACE,36,2011-09-30 09:20:00,0.19,14916.0,United Kingdom,6.84,2011-09,False
543814,48184,DOORMAT ENGLISH ROSE,6,2011-02-13 15:17:00,7.95,15640.0,United Kingdom,47.7,2011-02,False
572935,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-10-27 10:26:00,3.75,14189.0,United Kingdom,15.0,2011-10,False
566289,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-11 15:20:00,3.75,15601.0,United Kingdom,15.0,2011-09,False
544205,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,2011-02-17 10:31:00,4.96,,United Kingdom,4.96,2011-02,False
578258,23481,PEARLISED IVORY HEART SMALL,5,2011-11-23 13:01:00,1.25,13263.0,United Kingdom,6.25,2011-11,False
569374,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2011-10-03 16:14:00,2.46,,United Kingdom,2.46,2011-10,False
575060,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-11-08 12:29:00,4.95,13089.0,United Kingdom,29.700000000000003,2011-11,False
568346,22400,MAGNETS PACK OF 4 HOME SWEET HOME,2,2011-09-26 15:28:00,2.46,14096.0,United Kingdom,4.92,2011-09,False
570488,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,2011-10,False
547082,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-03-20 15:15:00,3.75,,United Kingdom,3.75,2011-03,False
551173,22718,CARD CAT AND TREE,1,2011-04-26 16:54:00,0.83,,United Kingdom,0.83,2011-04,False
580193,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,2011-12-02 12:03:00,2.95,16899.0,United Kingdom,14.75,2011-12,False
580724,23389,SPACEBOY MINI BACKPACK,1,2011-12-05 17:09:00,4.15,,United Kingdom,4.15,2011-12,False
560937,22077,6 RIBBONS RUSTIC CHARM,3,2011-07-22 10:52:00,1.65,17920.0,United Kingdom,4.949999999999999,2011-07,False
570910,22496,SET OF 2 ROUND TINS DUTCH CHEESE,6,2011-10-13 10:55:00,2.95,15489.0,United Kingdom,17.700000000000003,2011-10,False
566451,22030,SWALLOWS GREETING CARD,12,2011-09-12 16:14:00,0.42,18069.0,United Kingdom,5.04,2011-09,False
578325,23438,RED SPOT GIFT BAG LARGE,12,2011-11-23 17:43:00,1.25,16343.0,United Kingdom,15.0,2011-11,False
577824,23108,SET OF 10 LED DOLLY LIGHTS,10,2011-11-22 09:42:00,6.25,15845.0,United Kingdom,62.5,2011-11,False
556082,21558,SKULL LUNCH BOX WITH CUTLERY,1,2011-06-08 15:22:00,4.96,,United Kingdom,4.96,2011-06,False
557130,22045,SPACEBOY GIFT WRAP,25,2011-06-17 08:09:00,0.42,14005.0,United Kingdom,10.5,2011-06,False
537128,85199S,SMALL HANGING IVORY/RED WOOD BIRD,12,2010-12-05 12:15:00,0.42,12841.0,United Kingdom,5.04,2010-12,False
562933,84949,SILVER HANGING T-LIGHT HOLDER,1,2011-08-10 16:51:00,3.29,,United Kingdom,3.29,2011-08,False
539469,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-19 13:59:00,1.95,17841.0,United Kingdom,1.95,2010-12,False
573384,23200,JUMBO BAG PEARS,20,2011-10-30 14:19:00,2.08,15478.0,United Kingdom,41.6,2011-10,False
548703,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-04-03 11:37:00,0.85,16010.0,United Kingdom,1.7,2011-04,False
566757,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,2,2011-09-14 15:54:00,0.83,,United Kingdom,1.66,2011-09,False
560225,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-07-15 16:27:00,2.46,,United Kingdom,2.46,2011-07,False
579754,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,2011-11-30 14:52:00,1.95,17911.0,United Kingdom,9.75,2011-11,False
536637,22652,TRAVEL SEWING KIT,1,2010-12-02 11:35:00,1.65,18041.0,United Kingdom,1.65,2010-12,False
538708,22427,ENAMEL FLOWER JUG CREAM,6,2010-12-14 10:43:00,5.95,16202.0,United Kingdom,35.7,2010-12,False
552666,21931,JUMBO STORAGE BAG SUKI,1,2011-05-10 15:05:00,4.13,,United Kingdom,4.13,2011-05,False
578344,23535,WALL ART BICYCLE SAFETY,4,2011-11-24 09:21:00,12.46,,United Kingdom,49.84,2011-11,False
543398,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-02-08 10:47:00,0.85,16458.0,United Kingdom,8.5,2011-02,False
556580,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-13 14:20:00,1.65,17719.0,United Kingdom,19.799999999999997,2011-06,False
550835,21238,RED RETROSPOT CUP,6,2011-04-21 10:52:00,0.85,15034.0,United Kingdom,5.1,2011-04,False
559542,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-07-10 13:32:00,1.25,17126.0,United Kingdom,22.5,2011-07,False
578824,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-11-25 14:02:00,4.95,17883.0,United Kingdom,14.850000000000001,2011-11,False
578844,23405,HOME SWEET HOME 2 DRAWER CABINET,1,2011-11-25 16:14:00,10.79,,United Kingdom,10.79,2011-11,False
577768,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-11-21 15:18:00,7.46,,United Kingdom,7.46,2011-11,False
573330,21803,CHRISTMAS TREE STAR DECORATION,1,2011-10-30 11:22:00,0.42,16923.0,United Kingdom,0.42,2011-10,False
568908,47566,PARTY BUNTING,4,2011-09-29 13:38:00,4.95,16653.0,United Kingdom,19.8,2011-09,False
541854,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2011-01-23 14:58:00,2.95,18283.0,United Kingdom,2.95,2011-01,False
573315,23201,JUMBO BAG ALPHABET,1,2011-10-28 17:27:00,2.08,17839.0,United Kingdom,2.08,2011-10,False
569005,16169E,WRAP 50'S  CHRISTMAS,25,2011-09-29 18:30:00,0.42,16268.0,United Kingdom,10.5,2011-09,False
C552029,22294,HEART FILIGREE DOVE  SMALL,-2,2011-05-05 18:11:00,1.25,15622.0,United Kingdom,-2.5,2011-05,True
